Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,WD10PURX,WD,Purple 1TB (2014),165,65.5,12261,https://hdd.userbenchmark.com/SpeedTest/14824/WDC-WD10PURX-64D85Y0
HDD,WD20PURX,WD,Purple 2TB (2014),166,65.5,11932,https://hdd.userbenchmark.com/WD-Purple-2TB-2014/Rating/2662
HDD,,WD,WD10EURX 1TB,167,65.5,34280,https://hdd.userbenchmark.com/SpeedTest/1122/WDC-WD10EURX-73C57Y0
HDD,WD10EZRX,WD,Green 1TB (2011),168,65.2,100014,https://hdd.userbenchmark.com/SpeedTest/1216/WDC-WD10EZRX-00A8LB0
HDD,WD30PURX,WD,Purple 3TB (2014),169,65.2,4318,https://hdd.userbenchmark.com/SpeedTest/15186/WDC-WD30PURX-64P
HDD,WD40EZRX,WD,Green 4TB (2013),170,65.1,23426,https://hdd.userbenchmark.com/WD-Green-4TB-2013/Rating/3516
HDD,,WD,WD45 00HLHX-01JJPV0 450GB,171,64.8,58,https://hdd.userbenchmark.com/SpeedTest/7176/WDC-WD45-00HLHX-01JJPV0
HDD,WD30EZRX,WD,Green 3TB (2011),172,64.1,82089,https://hdd.userbenchmark.com/WD-Green-3TB-2011/Rating/1415
HDD,ST5000DM000,Seagate,Barracuda Desktop 5TB,173,64.1,2936,https://hdd.userbenchmark.com/SpeedTest/17358/ST5000DM000-1FK178
HDD,,Hitachi,HDS5C3020BLE630 2TB,174,63.9,2607,https://hdd.userbenchmark.com/SpeedTest/7375/Hitachi-HDS5C3020BLE630
HDD,WD20EZRX,WD,Green 2TB (2012),175,63.9,114664,https://hdd.userbenchmark.com/WD-Green-2TB-2012/Rating/1781
HDD,,WD,WD1501FASS-00U0B 1.5TB,176,63.7,959,https://hdd.userbenchmark.com/SpeedTest/6711/WDC-WD1501FASS-00U0B
HDD,,WD,WD30EURX 3TB,177,63.4,1225,https://hdd.userbenchmark.com/SpeedTest/4058/WDC-WD30EURX-63T0FY0
HDD,,Samsung,HD103SM 1TB,178,63.4,751,https://hdd.userbenchmark.com/SpeedTest/3901/SAMSUNG-HD103SM
HDD,,WD,WD30EURS-63SPKY0 3TB,179,63,2561,https://hdd.userbenchmark.com/SpeedTest/1387/WDC-WD30EURS-63SPKY0
HDD,,Hitachi,HUA722010CLA330 1TB,180,62.7,6680,https://hdd.userbenchmark.com/SpeedTest/1380/Hitachi-HUA722010CLA330
HDD,WD5003ABYX,WD,RE4 500GB (2010),181,62.7,9002,https://hdd.userbenchmark.com/SpeedTest/5856/WDC-WD5003ABYX-01WERA1
HDD,ST8000AS0002,Seagate,Archive HDD 8TB (2015),182,62.6,1361,https://hdd.userbenchmark.com/SpeedTest/30791/ST8000AS0002-1NA17Z
HDD,,Toshiba,MK1002TSKB 1TB,183,62.4,623,https://hdd.userbenchmark.com/SpeedTest/6001/TOSHIBA-MK1002TSKB
HDD,WD1003FBYZ,WD,Re 1TB (2013),184,62.1,2455,https://hdd.userbenchmark.com/SpeedTest/8573/WDC-WD1003FBYZ-010FB0
HDD,,Hitachi,HDS721050DLE630 500GB,185,61.9,6423,https://hdd.userbenchmark.com/SpeedTest/1540/Hitachi-HDS721050DLE630
HDD,WD40E31X,WD,Blue SSHD 4TB (2015),186,61.8,1531,https://hdd.userbenchmark.com/SpeedTest/35578/WDC-WD40E31X-00HY4A0
HDD,,Seagate,ST31000524NS 1TB,187,61.7,3629,https://hdd.userbenchmark.com/SpeedTest/9641/ST31000524NS
HDD,WD1003FBYX,WD,RE4 1TB (2010),188,60.9,15696,https://hdd.userbenchmark.com/SpeedTest/4565/WDC-WD1003FBYX-01Y7B0
HDD,,Hitachi,HCS5C2020ALA632 2TB,189,60.9,1666,https://hdd.userbenchmark.com/SpeedTest/1904/Hitachi-HCS5C2020ALA632
HDD,,Seagate,Backup+ Desk 4TB,190,60.9,1271,https://hdd.userbenchmark.com/SpeedTest/3619/Seagate-Backup--Desk
HDD,HD103SJ,Samsung,Spinpoint F3 1TB,191,60.6,122483,https://hdd.userbenchmark.com/Samsung-Spinpoint-F3-1TB/Rating/1848
HDD,,Seagate,ST32000641AS 2TB,192,60.5,9536,https://hdd.userbenchmark.com/SpeedTest/1130/ST32000641AS
HDD,,Samsung,HD322GJ 320GB,193,60.5,8111,https://hdd.userbenchmark.com/SpeedTest/3922/SAMSUNG-HD322GJ
HDD,HTS721010A9E630,HGST,Travelstar 7K1000 2.5" 1TB,194,60.4,446485,https://hdd.userbenchmark.com/SpeedTest/975/HGST-HTS721010A9E630
HDD,,Seagate,ST500DM005 HD502HJ 500GB,195,59.9,7684,https://hdd.userbenchmark.com/SpeedTest/3407/ST500DM005-HD502HJ
HDD,,Hitachi,HTS721010A9 1TB,196,59.7,405,https://hdd.userbenchmark.com/SpeedTest/4115/HGST-HTS721010A9
HDD,ST500DM002,Seagate,Barracuda 7200.14 500GB,197,59.7,395494,https://hdd.userbenchmark.com/SpeedTest/712/ST500DM002-1BD142
HDD,,Hitachi,HDS721010CLA630 1TB,198,59.6,10337,https://hdd.userbenchmark.com/SpeedTest/1955/Hitachi-HDS721010CLA630
HDD,,WD,WD7502AAEX-00Y9A0 750GB,199,59.5,3787,https://hdd.userbenchmark.com/SpeedTest/1200/WDC-WD7502AAEX-00Y9A0
HDD,WD2503ABYX,WD,RE4 250GB (2010),200,59.3,993,https://hdd.userbenchmark.com/SpeedTest/5792/WDC-WD2503ABYX-01WERA0
HDD,,WD,WD3000BLFS-08YBU0 300GB,201,59.2,600,https://hdd.userbenchmark.com/SpeedTest/4420/WDC-WD3000BLFS-08YBU0
HDD,,Hitachi,HDS721010CLA330 1TB,202,59,7396,https://hdd.userbenchmark.com/SpeedTest/2095/Hitachi-HDS721010CLA330
HDD,,Samsung,HD502HJ 500GB,203,58.9,54820,https://hdd.userbenchmark.com/SpeedTest/1184/SAMSUNG-HD502HJ
HDD,,Hitachi,HDS723015BLA642 1.5TB,204,58.9,2365,https://hdd.userbenchmark.com/SpeedTest/1237/Hitachi-HDS723015BLA642
HDD,,Seagate,ST3500514NS 500GB,205,58.8,1499,https://hdd.userbenchmark.com/SpeedTest/6066/ST3500514NS
HDD,HDS721010CLA332,Hitachi,Deskstar 7K1000.C 1TB,206,58.7,71223,https://hdd.userbenchmark.com/SpeedTest/1129/Hitachi-HDS721010CLA332
HDD,,Hitachi,HDS5C4040ALE630 4TB,207,58.6,886,https://hdd.userbenchmark.com/SpeedTest/2257/Hitachi-HDS5C4040ALE630
HDD,,Hitachi,HDS721010CLA632 1TB,208,58.6,10095,https://hdd.userbenchmark.com/SpeedTest/2755/Hitachi-HDS721010CLA632
HDD,ST2000DL001,Seagate,Barracuda Green 2TB,209,58.6,6107,https://hdd.userbenchmark.com/SpeedTest/447/ST2000DL001-9VT156
HDD,ST2000DL003,Seagate,Barracuda Green 2TB,210,58.4,66002,https://hdd.userbenchmark.com/SpeedTest/979/ST2000DL003-9VT166
HDD,,WD,WD740HLFS-01G6U0 74GB,211,58.2,315,https://hdd.userbenchmark.com/SpeedTest/2768/WDC-WD740HLFS-01G6U0
HDD,,Hitachi,HDS72101 1TB,212,58.1,1206,https://hdd.userbenchmark.com/SpeedTest/3573/Hitachi-HDS72101
HDD,,Toshiba,MK1002TS 1TB,213,58.1,14,https://hdd.userbenchmark.com/SpeedTest/4326/TOSHIBA-MK1002TS
HDD,,Hitachi,HDS721050CLA660 500GB,214,58,11260,https://hdd.userbenchmark.com/SpeedTest/289/Hitachi-HDS721050CLA660
HDD,ST1000DL002,Seagate,Barracuda Green 1TB,215,57.8,11818,https://hdd.userbenchmark.com/SpeedTest/1672/ST1000DL002-9TT153
HDD,,WD,WD3000GLFS-01F8U0 300GB,216,57.5,3345,https://hdd.userbenchmark.com/SpeedTest/1583/WDC-WD3000GLFS-01F8U0
HDD,,WD,WD6402AAEX-00Z3A0 640GB,217,57.5,4952,https://hdd.userbenchmark.com/SpeedTest/1783/WDC-WD6402AAEX-00Z3A0
HDD,,WD,WD1500HLFS-01G6U1 150GB,218,57.5,6559,https://hdd.userbenchmark.com/SpeedTest/2890/WDC-WD1500HLFS-01G6U1
HDD,,WD,WD1001FALS-41Y6A1 1TB,219,57.5,783,https://hdd.userbenchmark.com/SpeedTest/4052/WDC-WD1001FALS-41Y6A1
HDD,,WD,WD7500AALX-009BA0 750GB,220,57.4,1941,https://hdd.userbenchmark.com/SpeedTest/5152/WDC-WD7500AALX-009BA0
HDD,,Samsung,HD254GJ 250GB,221,57.4,906,https://hdd.userbenchmark.com/SpeedTest/10095/SAMSUNG-HD254GJ
HDD,ST2000VX002,Seagate,Surveillance 2TB,222,57.2,507,https://hdd.userbenchmark.com/SpeedTest/11181/ST2000VX002-1AH166
HDD,,WD,WD20EURS-63S48Y0 2TB,223,57,8152,https://hdd.userbenchmark.com/SpeedTest/2441/WDC-WD20EURS-63S48Y0
HDD,WD5000AZRX,WD,Green 500GB (2012),224,57,25122,https://hdd.userbenchmark.com/SpeedTest/2487/WDC-WD5000AZRX-00A8LB0
HDD,MQ01ABD100H,Toshiba,Notebook SSHD 2.5" 1TB,225,57,2426,https://hdd.userbenchmark.com/Toshiba-Notebook-SSHD-25--1TB/Rating/1957
HDD,WD10EALS,WD,Blue 1TB (2010),226,57,9454,https://hdd.userbenchmark.com/WD-Blue-1TB-2010/Rating/1780
HDD,,WD,WD1001FAES-60Z2A0 1TB,227,57,7509,https://hdd.userbenchmark.com/SpeedTest/3129/WDC-WD1001FAES-60Z2A0
HDD,,Hitachi,HDS721050CLA362 500GB,228,56.9,34205,https://hdd.userbenchmark.com/SpeedTest/2062/Hitachi-HDS721050CLA362
HDD,,Seagate,ST2000DL 004 HD204UI 2TB,229,56.8,146,https://hdd.userbenchmark.com/SpeedTest/7858/ST2000DL-004-HD204UI
HDD,,WD,WD30EZRS-00J99B0 3TB,230,56.8,2144,https://hdd.userbenchmark.com/SpeedTest/3380/WDC-WD30EZRS-00J99B0
HDD,,Hitachi,HDS721050CLA662 500GB,231,56.8,9457,https://hdd.userbenchmark.com/SpeedTest/1785/Hitachi-HDS721050CLA662
HDD,,Hitachi,HTS721010A9E6300 1TB,232,56.7,1335,https://hdd.userbenchmark.com/SpeedTest/11219/HGST-HTS721010A9E6300
HDD,WD1002FAEX,WD,Black 1TB (2010),233,56.6,189856,https://hdd.userbenchmark.com/WD-Black-1TB-2010/Rating/1580
HDD,,Hitachi,HDS722020ALA330 2TB,234,56.5,13265,https://hdd.userbenchmark.com/SpeedTest/1289/Hitachi-HDS722020ALA330
HDD,,Hitachi,HDS72105 500GB,235,56.5,664,https://hdd.userbenchmark.com/SpeedTest/7340/Hitachi-HDS72105
HDD,,,WL1000GSA6472R 1TB,236,56,18,https://hdd.userbenchmark.com/SpeedTest/7128/WL1000GSA6472R
HDD,WD10EALX,WD,Blue 1TB (2010),237,55.9,40058,https://hdd.userbenchmark.com/WD-Blue-1TB-2010/Rating/2023
HDD,,Hitachi,HDS721075CLA332 750GB,238,55.9,2835,https://hdd.userbenchmark.com/SpeedTest/5587/Hitachi-HDS721075CLA332
HDD,,WD,WD5002AALX-00J37A0 500GB,239,55.9,9610,https://hdd.userbenchmark.com/SpeedTest/3694/WDC-WD5002AALX-00J37A0
HDD,ST250DM000,Seagate,Barracuda 7200.14 250GB,240,55.8,24531,https://hdd.userbenchmark.com/SpeedTest/3265/ST250DM000-1BD141
HDD,,Seagate,ST3500410SV 500GB,241,55.7,1332,https://hdd.userbenchmark.com/SpeedTest/1363/ST3500410SV
HDD,ST1000DM000,Seagate,Desktop HDD 1TB (2013),242,55.7,1449,https://hdd.userbenchmark.com/SpeedTest/3274/ST1000DM000-9TS15E
HDD,,Hitachi,HDS72202 2TB,243,55.6,196,https://hdd.userbenchmark.com/SpeedTest/9104/Hitachi-HDS72202
HDD,,,KingFast 128GB,244,55.5,15,https://hdd.userbenchmark.com/SpeedTest/9927/KingFast
HDD,WD3000HLFS,WD,VelociRaptor 300GB,245,55.5,8063,https://hdd.userbenchmark.com/SpeedTest/1307/WDC-WD3000HLFS-01G6U1
HDD,,WD,WD800HLFS-75G6U0 80GB,246,55.5,644,https://hdd.userbenchmark.com/SpeedTest/5888/WDC-WD800HLFS-75G6U0
HDD,,Apple,HDD WDC WD10EALX-408EA0 1TB,247,55.5,321,https://hdd.userbenchmark.com/SpeedTest/6944/APPLE-HDD-WDC-WD10EALX-408EA0
HDD,,Hitachi,HDS721050CLA360 500GB,248,55.4,10786,https://hdd.userbenchmark.com/SpeedTest/3631/Hitachi-HDS721050CLA360
HDD,,Samsung,HD253GJ 250GB,249,55.4,2739,https://hdd.userbenchmark.com/SpeedTest/3770/SAMSUNG-HD253GJ
HDD,ST3500418AS,Seagate,Barracuda 7200.12 500GB,250,55.2,142122,https://hdd.userbenchmark.com/SpeedTest/441/ST3500418AS
HDD,,WD,WD10EUCX-63YZ1Y0 1TB,251,55.2,602,https://hdd.userbenchmark.com/SpeedTest/2516/WDC-WD10EUCX-63YZ1Y0
HDD,HD204UI,Samsung,Spinpoint F4 2TB,252,55.2,34282,https://hdd.userbenchmark.com/SpeedTest/324/SAMSUNG-HD204UI
HDD,,WD,WD5000AUDX-63WNHY0 500GB,253,54.9,2819,https://hdd.userbenchmark.com/SpeedTest/1793/WDC-WD5000AUDX-63WNHY0
HDD,ST3500413AS,Seagate,Barracuda 7200.12 500GB,254,54.8,72120,https://hdd.userbenchmark.com/SpeedTest/1134/ST3500413AS
HDD,,Hitachi,HDS5C3030ALA630 3TB,255,54.7,1892,https://hdd.userbenchmark.com/SpeedTest/3627/Hitachi-HDS5C3030ALA630
HDD,,WD,WD1001FALS-00U9B0 1TB,256,54.7,2986,https://hdd.userbenchmark.com/SpeedTest/2730/WDC-WD1001FALS-00U9B0
HDD,,Seagate,ST3500411SV 500GB,257,54.6,708,https://hdd.userbenchmark.com/SpeedTest/5943/ST3500411SV
HDD,,Samsung,HD155UI 1.5TB,258,54.5,865,https://hdd.userbenchmark.com/SpeedTest/6951/SAMSUNG-HD155UI
HDD,,Seagate,ST3500410AS 500GB,259,54.4,3858,https://hdd.userbenchmark.com/SpeedTest/1333/ST3500410AS
HDD,ST31500341AS,Seagate,Barracuda 7200.11 1.5TB,260,54.4,35250,https://hdd.userbenchmark.com/SpeedTest/864/ST31500341AS
HDD,,Hitachi,HTS725050A7E630 500GB,261,54.2,38720,https://hdd.userbenchmark.com/SpeedTest/386/HGST-HTS725050A7E630
HDD,,Seagate,ST31000525SV 1TB,262,54,1776,https://hdd.userbenchmark.com/SpeedTest/9992/ST31000525SV
HDD,,Toshiba,MQ01ACF050 500GB,263,54,14297,https://hdd.userbenchmark.com/SpeedTest/7527/TOSHIBA-MQ01ACF050
HDD,ST31000524AS,Seagate,Barracuda 7200.12 1TB,264,53.9,275583,https://hdd.userbenchmark.com/Seagate-Barracuda-720012-1TB/Rating/2022
HDD,ST1500DL003,Seagate,Barracuda Green 1.5TB,265,53.9,13875,https://hdd.userbenchmark.com/SpeedTest/2196/ST1500DL003-9VT16L
HDD,WD25EZRX,WD,Green 2.5TB (2011),266,53.8,940,https://hdd.userbenchmark.com/SpeedTest/3574/WDC-WD25EZRX-00MMMB0
HDD,ST1000LM014,Seagate,Laptop SSHD 2.5" (32GB NAND) 1TB,267,53.8,394,https://hdd.userbenchmark.com/Seagate-Laptop-SSHD-25--32GB-NAND-1TB/Rating/3600
HDD,,Seagate,ST31500341AS 1.5TB,268,53.7,90,https://hdd.userbenchmark.com/SpeedTest/6611/Seagate-ST31500341AS
HDD,WD5000AAKX,WD,Blue 500GB (2010),269,53.7,357632,https://hdd.userbenchmark.com/SpeedTest/398/WDC-WD5000AAKX-001CA0
HDD,,Hitachi,HTS725050A7E63 500GB,270,53.7,22,https://hdd.userbenchmark.com/SpeedTest/12194/HTS725050A7E63
HDD,WD7500BPKT,WD,Black 2.5" 750GB (2011),271,53.6,15810,https://hdd.userbenchmark.com/SpeedTest/310/WDC-WD7500BPKT-60PK4T0
HDD,WD05PURZ,WD,Purple Surveillance 500GB (2017),272,53.6,6,https://hdd.userbenchmark.com/SpeedTest/430589/WDC-WD05PURZ-85U8XY0
HDD,,Hitachi,HDS5C3020ALA632 2TB,273,53.4,7842,https://hdd.userbenchmark.com/SpeedTest/693/Hitachi-HDS5C3020ALA632
HDD,,,GB0500EAFYL 500GB,274,53.3,439,https://hdd.userbenchmark.com/SpeedTest/5763/GB0500EAFYL
HDD,,Seagate,ST31000524AS 1TB,275,53.1,273,https://hdd.userbenchmark.com/SpeedTest/12491/Seagate-ST31000524AS
HDD,WD7500BPKX,WD,Black 2.5" 750GB (2013),276,53.1,14674,https://hdd.userbenchmark.com/SpeedTest/1740/WDC-WD7500BPKX-80HPJ
HDD,,WD,WD1600HLFS-60G6U2 160GB,277,52.9,2953,https://hdd.userbenchmark.com/SpeedTest/5606/WDC-WD1600HLFS-60G6U2
HDD,,Seagate,ST31000333AS 1TB,278,52.5,10861,https://hdd.userbenchmark.com/SpeedTest/1279/ST31000333AS
HDD,WD10EARX,WD,Green 1TB (2011),279,52.4,30921,https://hdd.userbenchmark.com/SpeedTest/2607/WDC-WD10EARX-00N0YB0
HDD,,Seagate,STM31000528AS 1TB,280,52.4,924,https://hdd.userbenchmark.com/SpeedTest/4190/STM31000528AS
HDD,,Seagate,ST2000LM003 HN-M201RAD 2TB,281,52.4,39530,https://hdd.userbenchmark.com/SpeedTest/12558/ST2000LM003-HN-M201RAD
HDD,,WD,WD5002ABYS-02B1B0 500GB,282,52.4,5430,https://hdd.userbenchmark.com/SpeedTest/4481/WDC-WD5002ABYS-02B1B0
HDD,,Seagate,ST3640623AS 640GB,283,52.3,688,https://hdd.userbenchmark.com/SpeedTest/5431/ST3640623AS
HDD,,,GB0250EAFYK 250GB,284,52.1,537,https://hdd.userbenchmark.com/SpeedTest/5794/GB0250EAFYK
HDD,,Seagate,STM3500418AS 500GB,285,52.1,5328,https://hdd.userbenchmark.com/SpeedTest/2669/STM3500418AS
HDD,,Hitachi,HDS721025CLA382 250GB,286,52,4450,https://hdd.userbenchmark.com/SpeedTest/6106/Hitachi-HDS721025CLA382
HDD,,WD,WD7502ABYS-02A6B0 750GB,287,51.6,848,https://hdd.userbenchmark.com/SpeedTest/9643/WDC-WD7502ABYS-02A6B0
HDD,,Seagate,ST3640323AS 640GB,288,51.4,2232,https://hdd.userbenchmark.com/SpeedTest/3064/ST3640323AS
HDD,HTS727575A9E364,HGST,Travelstar 7K750 2.5" 750GB,289,51.3,12593,https://hdd.userbenchmark.com/SpeedTest/104/Hitachi-HTS727575A9E364
HDD,WD6401AALS,WD,Black 640GB (2008),290,51.2,15064,https://hdd.userbenchmark.com/SpeedTest/136/WDC-WD6401AALS-00L3B2
HDD,ST3750525AS,Seagate,Barracuda 7200.12 750GB,291,51.2,3534,https://hdd.userbenchmark.com/SpeedTest/562/ST3750525AS
HDD,WD2500AAKX,WD,Blue 250GB (2010),292,51.1,41255,https://hdd.userbenchmark.com/SpeedTest/53/WDC-WD2500AAKX-753CA1
HDD,,WD,WD1002FBYS-02A6B0 1TB,293,51.1,19516,https://hdd.userbenchmark.com/SpeedTest/22/WDC-WD1002FBYS-02A6B0
HDD,,Hitachi,HDT721075SLA380 750GB,294,51,587,https://hdd.userbenchmark.com/SpeedTest/3276/Hitachi-HDT721075SLA380
HDD,,WD,WD25EZRS-00J99B0 2.5TB,295,50.9,730,https://hdd.userbenchmark.com/SpeedTest/9160/WDC-WD25EZRS-00J99B0
HDD,,Seagate,ST9750422AS 750GB,296,50.8,688,https://hdd.userbenchmark.com/SpeedTest/6425/ST9750422AS
HDD,,Seagate,ST31000520AS 1TB,297,50.8,7317,https://hdd.userbenchmark.com/SpeedTest/1280/ST31000520AS
HDD,,WD,WD2002FYPS-01U1B0 2TB,298,50.7,4985,https://hdd.userbenchmark.com/SpeedTest/3788/WDC-WD2002FYPS-01U1B0
HDD,,,GB1000EAMYC 1TB,299,50.6,963,https://hdd.userbenchmark.com/SpeedTest/10569/GB1000EAMYC
HDD,,Hitachi,HDS721010CLA 1TB,300,50.6,1177,https://hdd.userbenchmark.com/SpeedTest/1227/Hitachi-HDS721010CLA
HDD,,Toshiba,MQ01ACF032 320GB,301,50.6,4256,https://hdd.userbenchmark.com/SpeedTest/4030/TOSHIBA-MQ01ACF032
HDD,,Samsung,HD102UJ 1TB,302,50.5,430,https://hdd.userbenchmark.com/SpeedTest/7223/SAMSUNG-HD102UJ
HDD,,Hitachi,HTS7275 750GB,303,50.5,20,https://hdd.userbenchmark.com/SpeedTest/6142/Hitachi-HTS7275
HDD,,Maxtor,STM31000333AS 1TB,304,50.5,274,https://hdd.userbenchmark.com/SpeedTest/10102/MAXTOR-STM31000333AS
HDD,WD7501AALS,WD,Black 750GB (2008),305,50.5,8976,https://hdd.userbenchmark.com/SpeedTest/1987/WDC-WD7501AALS-00J7B0
HDD,,WD,WD2502ABYS-18B7A0 250GB,306,50.4,1169,https://hdd.userbenchmark.com/SpeedTest/4931/WDC-WD2502ABYS-18B7A0
HDD,WD7500AZRX,WD,Green 750GB (2012),307,50.4,1025,https://hdd.userbenchmark.com/SpeedTest/1925/WDC-WD7500AZRX-00A8LB0
HDD,,Maxtor,STM3320613AS 320GB,308,50.3,1825,https://hdd.userbenchmark.com/SpeedTest/4882/MAXTOR-STM3320613AS
HDD,,Seagate,ST310005 28AS 1TB,309,50.3,6356,https://hdd.userbenchmark.com/SpeedTest/1219/ST310005-28AS
HDD,WD20EARX,WD,Green 2TB (2011),310,50.3,143743,https://hdd.userbenchmark.com/WD-Green-2TB-2011/Rating/1850
HDD,WD6400AAKS,WD,Blue 640GB (2008),311,50.3,72135,https://hdd.userbenchmark.com/SpeedTest/2174/WDC-WD6400AAKS-22A7B2
HDD,,Seagate,ST3750528AS 750GB,312,50.2,18378,https://hdd.userbenchmark.com/SpeedTest/1714/ST3750528AS
HDD,,Samsung,HE103UJ 1TB,313,50.1,720,https://hdd.userbenchmark.com/SpeedTest/5305/SAMSUNG-HE103UJ
HDD,,Seagate,ST3250312AS 250GB,314,49.9,12965,https://hdd.userbenchmark.com/SpeedTest/2897/ST3250312AS
HDD,ST750LX003,Seagate,Momentus XT 7200 RPM 2.5" 750GB,315,49.7,6774,https://hdd.userbenchmark.com/SpeedTest/840/ST750LX003-1AC154
HDD,,Seagate,FA GoFlex Desk 2TB,316,49.5,70,https://hdd.userbenchmark.com/SpeedTest/9703/Seagate-FA-GoFlex-Desk
HDD,,Seagate,ST3320813AS 320GB,317,49.5,2990,https://hdd.userbenchmark.com/SpeedTest/5403/ST3320813AS
HDD,,Hitachi,HDS5C1010CLA382 1TB,318,49.4,1990,https://hdd.userbenchmark.com/SpeedTest/1569/Hitachi-HDS5C1010CLA382
HDD,WD20EARS,WD,Green 2TB (2010),319,49.4,5049,https://hdd.userbenchmark.com/SpeedTest/2609/WDC-WD20EARS-00M
HDD,,Hitachi,HDS721050CLA 500GB,320,49.3,1977,https://hdd.userbenchmark.com/SpeedTest/1561/Hitachi-HDS721050CLA
HDD,,Hitachi,HCS5C1010CLA382 1TB,321,49.3,1828,https://hdd.userbenchmark.com/SpeedTest/3428/Hitachi-HCS5C1010CLA382
HDD,MQ02ABD100H,Toshiba,Notebook SSHD 2.5" 1TB,322,49.3,21055,https://hdd.userbenchmark.com/SpeedTest/24488/TOSHIBA-MQ02ABD100H
HDD,,WD,WD3202ABYS-02B7A0 320GB,323,49.2,899,https://hdd.userbenchmark.com/SpeedTest/8044/WDC-WD3202ABYS-02B7A0
HDD,,Hitachi,HDT721010SLA360 1TB,324,49.2,23299,https://hdd.userbenchmark.com/SpeedTest/1320/Hitachi-HDT721010SLA360
HDD,,Hitachi,HDS5C3015ALA632 1.5TB,325,49.2,387,https://hdd.userbenchmark.com/SpeedTest/5797/Hitachi-HDS5C3015ALA632
HDD,ST3250318AS,Seagate,Barracuda 7200.12 250GB,326,49.1,33964,https://hdd.userbenchmark.com/SpeedTest/169/ST3250318AS
HDD,,Seagate,ST32000542AS 2TB,327,49,14829,https://hdd.userbenchmark.com/SpeedTest/696/ST32000542AS
HDD,WD5000BPKX,WD,Black 2.5" 500GB (2013),328,49,3398,https://hdd.userbenchmark.com/SpeedTest/3355/WDC-WD5000BPKX-75HPJT0
HDD,,Samsung,HD642JJ 640GB,329,48.9,9761,https://hdd.userbenchmark.com/SpeedTest/1574/SAMSUNG-HD642JJ
HDD,,WD,WD10JUCT-63J6SY0 1TB,330,48.8,1965,https://hdd.userbenchmark.com/SpeedTest/9459/WDC-WD10JUCT-63J6SY0
HDD,,Hitachi,HDT72101 1TB,331,48.7,205,https://hdd.userbenchmark.com/SpeedTest/4490/Hitachi-HDT72101
HDD,,Hitachi,HDT721075SLA360 750GB,332,48.7,323,https://hdd.userbenchmark.com/SpeedTest/3764/Hitachi-HDT721075SLA360
HDD,WD5000AAKS,WD,Blue 500GB (2008),333,48.7,157229,https://hdd.userbenchmark.com/SpeedTest/1305/WDC-WD5000AAKS-00YGA0
HDD,ST9750420AS,Seagate,Momentus 2.5" 750GB (2010),334,48.7,17061,https://hdd.userbenchmark.com/SpeedTest/922/ST9750420AS
HDD,,Hitachi,HTS72757 750GB,335,48.6,177,https://hdd.userbenchmark.com/SpeedTest/4050/Hitachi-HTS72757
HDD,WD10JFCX,WD,Red 2.5" 1TB (2013),336,48.5,1581,https://hdd.userbenchmark.com/SpeedTest/2756/WDC-WD10JFCX-68N6GN0
HDD,ST2000LX001,Seagate,FireCuda 2.5" 2TB,337,48.5,50951,https://hdd.userbenchmark.com/SpeedTest/192181/ST2000LX001-1RG174
HDD,,Hitachi,HDE721010SLA330 1TB,338,48.4,8851,https://hdd.userbenchmark.com/SpeedTest/2356/Hitachi-HDE721010SLA330
HDD,WD5000BPKT,WD,Black 2.5" 500GB (2011),339,48.3,8906,https://hdd.userbenchmark.com/SpeedTest/2036/WDC-WD5000BPKT-60PK4T0
HDD,,Seagate,STM3250318AS 250GB,340,48.2,2891,https://hdd.userbenchmark.com/SpeedTest/5134/STM3250318AS
HDD,,Seagate,ST31000340NS 1TB,341,48.2,4866,https://hdd.userbenchmark.com/SpeedTest/1232/ST31000340NS
HDD,WD1001X06X,WD,Black2 2.5" 1.120 TB (2013),342,48.1,1397,https://hdd.userbenchmark.com/SpeedTest/5448/WDC-WD1001X06X-00SJVT0
HDD,WD5001AALS,WD,Black 500GB (2008),343,48,23079,https://hdd.userbenchmark.com/SpeedTest/1199/WDC-WD5001AALS-00L3B2
HDD,ST320DM000,Seagate,Barracuda 7200.14 320GB,344,48,2434,https://hdd.userbenchmark.com/SpeedTest/2924/ST320DM000-1BD14C
HDD,WD15EARX,WD,Green 1.5TB (2011),345,47.9,5741,https://hdd.userbenchmark.com/SpeedTest/4721/WDC-WD15EARX-22PASB0
HDD,HD103UJ,Samsung,Spinpoint F1 1TB,346,47.9,50898,https://hdd.userbenchmark.com/SpeedTest/413/SAMSUNG-HD103UJ
HDD,,Seagate,ST31000340AS 1TB,347,47.8,6264,https://hdd.userbenchmark.com/SpeedTest/206/ST31000340AS
HDD,,Toshiba,MK6461GSYN 640GB,348,47.8,542,https://hdd.userbenchmark.com/SpeedTest/2644/TOSHIBA-MK6461GSYN
HDD,,Seagate,ST3750330NS 750GB,349,47.6,815,https://hdd.userbenchmark.com/SpeedTest/8704/ST3750330NS
HDD,ST1000LM014,Seagate,Laptop SSHD 2.5" 1TB,350,47.6,52974,https://hdd.userbenchmark.com/Seagate-Laptop-SSHD-25--1TB/Rating/1804
HDD,,Seagate,ST3500320NS 500GB,351,47.6,3410,https://hdd.userbenchmark.com/SpeedTest/507/ST3500320NS
HDD,,Seagate,ST31000322CS 1TB,352,47.6,1973,https://hdd.userbenchmark.com/SpeedTest/6933/ST31000322CS
